"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2013","Poland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","93,401.951",""
"2013","Poland","Available for final consumption","Total","Thousand tonnes of oil equivalent","67,287.497",""
"2013","Portugal","Gross available energy","Total","Thousand tonnes of oil equivalent","23,040.215",""
"2013","Portugal","Total energy supply","Total","Thousand tonnes of oil equivalent","21,463.211",""
"2013","Portugal","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","21,036.967",""
"2013","Portugal","Available for final consumption","Total","Thousand tonnes of oil equivalent","16,291.744",""
"2013","Romania","Gross available energy","Total","Thousand tonnes of oil equivalent","31,909.419",""
"2013","Romania","Total energy supply","Total","Thousand tonnes of oil equivalent","31,702.468",""
"2013","Romania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","30,410.762",""
"2013","Romania","Available for final consumption","Total","Thousand tonnes of oil equivalent","22,701.914",""
"2013","Slovenia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,843.718",""
"2013","Slovenia","Total energy supply","Total","Thousand tonnes of oil equivalent","6,756.874",""
"2013","Slovenia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,652.019",""
"2013","Slovenia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,932.555",""
"2013","Slovakia","Gross available energy","Total","Thousand tonnes of oil equivalent","16,756.534",""
"2013","Slovakia","Total energy supply","Total","Thousand tonnes of oil equivalent","16,715.166",""
"2013","Slovakia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","15,689.428",""
"2013","Slovakia","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,508.042",""
"2013","Finland","Gross available energy","Total","Thousand tonnes of oil equivalent","33,751.759",""
"2013","Finland","Total energy supply","Total","Thousand tonnes of oil equivalent","32,985.260",""
"2013","Finland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","31,986.283",""
"2013","Finland","Available for final consumption","Total","Thousand tonnes of oil equivalent","24,097.675",""
"2013","Sweden","Gross available energy","Total","Thousand tonnes of oil equivalent","51,516.706",""
"2013","Sweden","Total energy supply","Total","Thousand tonnes of oil equivalent","49,103.980",""
"2013","Sweden","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","46,436.882",""
"2013","Sweden","Available for final consumption","Total","Thousand tonnes of oil equivalent","34,093.869",""
"2013","Iceland","Gross available energy","Total","Thousand tonnes of oil equivalent","6,091.041",""
"2013","Iceland","Total energy supply","Total","Thousand tonnes of oil equivalent","5,900.127",""
"2013","Iceland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,054.708",""
"2013","Iceland","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,721.257",""
"2013","Norway","Gross available energy","Total","Thousand tonnes of oil equivalent","34,343.116",""
"2013","Norway","Total energy supply","Total","Thousand tonnes of oil equivalent","33,405.250",""
"2013","Norway","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","30,885.440",""
"2013","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,787.849",""
"2013","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent","201,320.840",""
"2013","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent","187,638.193",""
"2013","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","191,629.089",""
"2013","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent","129,112.984",""
"2013","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent","994.972",""
"2013","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent","981.322",""
"2013","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","970.143",""
"2013","Montenegro","Available for final consumption","Total","Thousand tonnes of oil equivalent","665.834",""
"2013","North Macedonia","Gross available energy","Total","Thousand tonnes of oil equivalent","2,782.643",""
"2013","North Macedonia","Total energy supply","Total","Thousand tonnes of oil equivalent","2,772.277",""
"2013","North Macedonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,729.071",""
"2013","North Macedonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,866.919",""
"2013","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","2,385.743",""
"2013","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","2,343.730",""
"2013","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,204.559",""
"2013","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,117.221",""
"2013","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","14,949.826",""
"2013","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","14,895.691",""
"2013","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","14,382.018",""
"2013","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","8,765.723",""
"2013","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","114,935.521",""
"2013","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","112,932.727",""
"2013","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","106,786.771",""
"2013","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","84,978.748",""
"2013","Bosnia and Herzegovina","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2013","Bosnia and Herzegovina","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2013","Bosnia and Herzegovina","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2013","Bosnia and Herzegovina","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Gross available energy","Total","Thousand tonnes of oil equivalent","2,312.354",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total energy supply","Total","Thousand tonnes of oil equivalent","2,295.802",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,269.536",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,197.276",""
"2013","Moldova","Gross available energy","Total","Thousand tonnes of oil equivalent","2,560.159",""
"2013","Moldova","Total energy supply","Total","Thousand tonnes of oil equivalent","2,538.526",""
"2013","Moldova","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,517.056",""
"2013","Moldova","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,338.497",""
"2013","Ukraine","Gross available energy","Total","Thousand tonnes of oil equivalent","116,383.204",""
"2013","Ukraine","Total energy supply","Total","Thousand tonnes of oil equivalent","116,258.347",""
"2013","Ukraine","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","110,453.972",""
"2013","Ukraine","Available for final consumption","Total","Thousand tonnes of oil equivalent","67,422.311",""
